cidade;ano;vivos;perinatais;maformacao;respiratorio;infecparasit
3551900;2011;203;2;0;0;0
3552007;2011;73;0;1;0;0
3552106;2011;416;4;1;0;0
3552205;2011;8519;71;16;7;9
3552304;2011;91;;;;
3552403;2011;3738;20;7;0;0
3552502;2011;4387;35;9;6;2
3552551;2011;35;0;0;0;1
3552601;2011;112;;;;
3552700;2011;203;;;;
3552809;2011;4495;28;7;4;2
3552908;2011;85;;;;
3553005;2011;163;0;0;1;0
3553104;2011;65;1;0;0;0
3553203;2011;65;1;2;0;0
3553302;2011;306;1;1;0;0
3553401;2011;295;2;1;0;0
3553500;2011;101;1;0;0;0
3553609;2011;144;;;;
3553658;2011;41;;;;
3553708;2011;599;5;0;0;1
3553807;2011;335;1;1;0;0
3553856;2011;88;0;2;0;0
3553906;2011;95;1;0;0;0
3553955;2011;212;1;1;0;0
3554003;2011;1682;14;6;0;0
3554102;2011;4001;27;9;0;0
3554201;2011;86;1;0;0;0
3554300;2011;316;1;0;0;0
3554409;2011;115;1;1;0;0
3554508;2011;473;5;2;1;0
3554607;2011;30;;;;
3554656;2011;25;;;;
3554706;2011;91;1;0;0;0
3554755;2011;21;;;;
3554805;2011;544;4;3;1;0
3554904;2011;69;;;;
3554953;2011;65;0;1;0;0
3555000;2011;673;6;4;0;0
3555109;2011;121;0;1;0;1
3555208;2011;19;;;;
3555307;2011;12;;;;
3555356;2011;92;1;0;0;0
3555406;2011;1112;5;1;2;1
3555505;2011;63;;;;
3555604;2011;110;1;1;0;0
3555703;2011;31;;;;
3555802;2011;95;;;;
3555901;2011;15;;;;
3556008;2011;136;;;;
3556107;2011;141;2;1;0;0
3556206;2011;1302;8;2;0;0
3556305;2011;331;4;2;0;0
3556354;2011;85;;;;
3556404;2011;498;2;0;0;0
3556453;2011;799;3;2;0;0
3556503;2011;1687;12;7;0;0
3556602;2011;110;;;;
3556701;2011;899;2;1;2;0
3556800;2011;255;3;0;1;0
3556909;2011;81;;;;
3556958;2011;31;;;;
3557006;2011;1667;12;6;1;1
3557105;2011;1034;5;5;1;0
3557154;2011;31;1;0;0;0
3557204;2011;205;2;1;0;1
3557303;2011;140;2;1;0;0
3500000;2010;57;1;1;0;0
3500105;2010;381;1;1;0;0
3500204;2010;33;;;;
3500303;2010;483;4;3;1;0
3500402;2010;71;;;;
3500501;2010;272;0;1;0;0
3500550;2010;79;;;;
3500600;2010;28;;;;
3500709;2010;495;10;0;0;0
3500758;2010;64;;;;
3500808;2010;36;;;;
3500907;2010;49;;;;
3501004;2010;191;1;0;0;0
3501103;2010;39;;;;
3501152;2010;242;1;0;0;0
3501202;2010;26;0;1;0;0
3501301;2010;267;1;1;0;0
3501400;2010;58;;;;
3501509;2010;51;;;;
3501608;2010;2600;17;8;0;0
3501707;2010;562;3;1;1;0
3501806;2010;57;1;0;0;0
3501905;2010;729;4;2;0;1
3502002;2010;44;1;0;0;0
3502101;2010;712;3;0;1;0
3502200;2010;300;2;1;0;0
3502309;2010;63;;;;
3502408;2010;45;1;0;0;0
3502507;2010;511;3;2;0;1
3502606;2010;42;;;;
3502705;2010;340;2;0;1;1
3502754;2010;289;4;1;0;0
3502804;2010;2194;12;5;0;4
3502903;2010;410;2;2;0;0
3503000;2010;82;;;;
3503109;2010;76;2;0;0;0
3503158;2010;34;;;;
3503208;2010;2534;20;7;0;0
3503307;2010;1476;7;3;0;0
3503356;2010;14;;;;
3503406;2010;87;0;1;0;0
3503505;2010;50;;;;
3503604;2010;164;1;0;0;0
3503703;2010;111;;;;
3503802;2010;602;2;2;0;0
3503901;2010;1295;8;3;0;0
3503950;2010;16;;;;
3504008;2010;1226;7;3;0;3
3504107;2010;1968;17;6;5;2
3504206;2010;153;2;0;0;0
3504305;2010;65;1;0;2;0
3504404;2010;159;1;0;0;0
3504503;2010;1146;15;3;2;0
3504602;2010;165;;;;
3504701;2010;12;;;;
3504800;2010;90;;;;
3504909;2010;117;1;0;0;0
3505005;2010;40;;;;
3505104;2010;94;2;0;0;0
3505203;2010;359;3;1;0;0
3505302;2010;361;6;2;0;0
3505351;2010;72;1;1;0;0
3505401;2010;117;0;1;0;1
3505500;2010;1394;5;3;0;1
3505609;2010;489;6;3;1;1
3505708;2010;5502;25;13;1;4
3505807;2010;261;1;1;0;0
3505906;2010;675;4;3;0;0
3506003;2010;4412;27;11;0;1
3506102;2010;869;1;1;0;0
3506201;2010;44;;;;
3506300;2010;139;0;0;0;0
3506359;2010;947;6;1;0;0
3506409;2010;79;;;;
3506508;2010;1268;14;3;0;1
3506607;2010;446;5;0;0;0
3506706;2010;198;2;1;0;0
3506805;2010;163;0;1;0;0
3506904;2010;121;0;2;1;0
3507001;2010;713;7;1;0;0
3507100;2010;277;4;1;0;0
3507159;2010;57;4;0;0;0
3507209;2010;5;;;;
3507308;2010;68;2;0;0;0
3507407;2010;164;;;;
3507456;2010;41;;;;
3507506;2010;1649;11;6;0;0
3507605;2010;2032;19;6;3;2
3507704;2010;46;1;0;0;0
3507753;2010;24;;;;
3507803;2010;252;3;0;0;0
3507902;2010;291;4;2;0;0
3508009;2010;352;2;1;0;1
3508108;2010;186;3;1;0;0
3508207;2010;46;1;0;0;0
3508306;2010;52;0;1;0;0
3508405;2010;671;5;2;1;0
3508504;2010;1320;15;1;0;3
3508603;2010;384;2;0;0;0
3508702;2010;193;1;0;1;0
3508801;2010;256;;;;
3508900;2010;54;;;;
3509007;2010;1300;9;6;0;0
3509106;2010;51;;;;
3509205;2010;1072;5;3;1;2
3509254;2010;476;2;0;0;2
3509304;2010;102;3;0;0;0
3509403;2010;359;3;1;0;0
3509452;2010;81;0;0;1;0
3509502;2010;14988;86;39;6;13
3509601;2010;1099;5;3;1;2
3509700;2010;797;11;3;1;0
3509809;2010;60;;;;
3509908;2010;189;2;1;0;0
3509957;2010;79;1;0;0;0
3510005;2010;363;;;;
3510104;2010;24;0;0;0;0
3510153;2010;67;1;1;0;0
3510203;2010;716;7;2;0;0
3510302;2010;254;2;0;0;0
3510401;2010;711;7;0;0;0
3510500;2010;1524;21;1;2;1
3510609;2010;6669;35;11;6;7
3510708;2010;123;1;1;0;0
3510807;2010;370;2;1;0;0
3510906;2010;17;0;1;0;0
3511003;2010;241;2;2;0;1
3511102;2010;1329;8;2;1;0
3511201;2010;72;;;;
3511300;2010;90;0;0;0;0
3511409;2010;235;1;1;0;2
3511508;2010;520;2;3;1;0
3511607;2010;208;1;1;1;0
3511706;2010;219;4;1;1;0
3511904;2010;126;1;0;0;0
3512001;2010;218;0;0;0;0
3512100;2010;94;1;0;0;0
3512209;2010;400;1;2;0;0
3512308;2010;232;1;0;1;0
3512407;2010;298;4;0;2;0
3512506;2010;47;0;1;0;1
3512605;2010;60;1;0;0;0
3512704;2010;49;1;0;0;0
3512803;2010;858;2;4;1;1
3512902;2010;70;;;;
3513009;2010;3590;27;7;4;4
3513108;2010;411;;;;
3513207;2010;95;;;;
3513306;2010;27;1;0;0;0
3513405;2010;1009;11;1;0;2
3513504;2010;1855;8;3;1;1
3513603;2010;274;2;1;0;0
3513702;2010;350;1;0;0;0
3513801;2010;6242;46;15;1;3
3513850;2010;20;;;;
3513900;2010;120;1;0;0;0
3514007;2010;131;;;;
3514106;2010;410;3;1;0;0
3514205;2010;24;;;;
3514304;2010;89;1;0;0;0
3514403;2010;485;5;0;2;0
3514502;2010;145;1;0;0;0
3514601;2010;97;1;0;0;0
3514700;2010;87;3;0;0;0
3514809;2010;239;1;0;1;0
3514908;2010;215;;;;
3514924;2010;25;;;;
3514957;2010;30;;;;
3515004;2010;4584;23;13;3;0
3515103;2010;942;8;1;0;0
3515129;2010;29;;;;
3515152;2010;255;0;1;0;0
3515186;2010;470;4;2;0;1
3515194;2010;59;;;;
3515202;2010;95;1;0;0;0
3515301;2010;35;1;0;0;0
3515350;2010;133;1;1;0;0
3515400;2010;199;0;1;0;0
3515509;2010;685;3;2;0;1
3515608;2010;51;;;;
3515657;2010;15;;;;
3515707;2010;2777;21;6;4;3
3515806;2010;8;;;;
3515905;2010;23;;;;
3516002;2010;154;3;0;0;0
3516101;2010;50;;;;
3516200;2010;4523;32;13;1;4
3516309;2010;2702;21;10;0;1
3516408;2010;2217;20;4;1;1
3516507;2010;18;1;0;0;1
3516606;2010;74;0;0;0;1
3516705;2010;535;2;1;0;0
3516804;2010;62;;;;
3516853;2010;62;;;;
3516903;2010;118;1;0;0;0
3517000;2010;120;1;2;0;0
3517109;2010;53;1;1;0;1
3517208;2010;156;0;1;0;0
3517307;2010;69;;;;
3517406;2010;440;3;0;0;1
3517505;2010;213;2;0;0;0
3517604;2010;280;1;1;0;0
3517703;2010;246;3;0;0;0
3517802;2010;98;0;0;0;0
3517901;2010;133;;;;
3518008;2010;17;1;0;0;0
3518107;2010;88;;;;
3518206;2010;425;3;1;1;0
3518305;2010;413;0;2;0;1
3518404;2010;1447;14;1;1;0
3518503;2010;149;1;0;0;0
3518602;2010;529;2;2;0;0
3518701;2010;4542;52;16;7;4
3518800;2010;20443;141;65;19;14
3518859;2010;85;;;;
3518909;2010;61;;;;
3519006;2010;123;0;0;0;0
3519055;2010;200;1;1;0;0
3519071;2010;2712;14;5;1;1
3519105;2010;135;1;0;0;0
3519204;2010;82;2;1;0;0
3519253;2010;80;;;;
3519303;2010;486;3;0;0;0
3519402;2010;137;2;0;0;0
3519501;2010;84;1;0;1;0
3519600;2010;709;6;6;1;2
3519709;2010;1031;10;4;0;2
3519808;2010;112;1;1;0;0
3519907;2010;104;1;0;0;0
3520004;2010;364;2;0;0;0
3520103;2010;368;1;0;0;0
3520202;2010;142;0;0;1;1
3520301;2010;363;3;0;0;0
3520400;2010;488;3;2;0;0
3520426;2010;120;1;0;0;0
3520442;2010;279;1;0;0;1
3520509;2010;2771;17;7;1;1
3520608;2010;61;0;1;0;0
3520707;2010;54;1;0;0;0
3520806;2010;45;;;;
3520905;2010;187;1;1;0;0
3521002;2010;380;4;1;0;0
3521101;2010;78;1;0;0;0
3521150;2010;53;0;0;0;1
3521200;2010;55;;;;
3521309;2010;211;1;0;1;0
3521408;2010;255;2;2;0;0
3521507;2010;78;0;1;0;0
3521606;2010;69;1;1;0;0
3521705;2010;244;1;2;0;0
3521804;2010;331;1;0;0;0
3521903;2010;147;3;0;0;0
3522000;2010;34;;;;
3522109;2010;1378;11;3;2;3
3522158;2010;35;2;0;0;0
3522208;2010;2664;15;9;1;1
3522307;2010;2091;22;4;0;0
3522406;2010;1369;14;4;4;1
3522505;2010;3780;23;14;3;4
3522604;2010;755;4;1;1;0
3522653;2010;46;2;0;0;0
3522703;2010;454;5;0;0;0
3522802;2010;211;;;;
3522901;2010;163;1;0;0;0
3523008;2010;52;0;0;0;1
3523107;2010;5352;43;9;6;3
3523206;2010;626;3;2;1;0
3523305;2010;167;2;0;0;0
3523404;2010;1344;11;2;1;1
3523503;2010;325;4;1;0;2
3523602;2010;185;2;1;0;0
3523701;2010;58;;;;
3523800;2010;80;1;0;0;1
3523909;2010;2334;11;5;1;1
3524006;2010;788;6;0;0;0
3524105;2010;502;2;1;1;0
3524204;2010;91;2;0;0;0
3524303;2010;843;4;2;0;0
3524402;2010;3052;15;11;1;1
3524501;2010;54;;;;
3524600;2010;243;1;0;0;1
3524709;2010;669;4;1;1;0
3524808;2010;522;2;4;0;0
3524907;2010;53;;;;
3525003;2010;1676;12;4;1;0
3525102;2010;505;4;0;0;0
3525201;2010;370;3;0;0;0
3525300;2010;1677;12;6;0;0
3525409;2010;42;;;;
3525508;2010;132;2;0;0;0
3525607;2010;57;2;0;0;0
3525706;2010;387;3;1;0;0
3525805;2010;62;1;0;0;0
3525854;2010;22;;;;
3525904;2010;5189;35;13;0;1
3526001;2010;221;1;3;0;1
3526100;2010;281;4;1;0;0
3526209;2010;462;1;0;0;0
3526308;2010;55;1;0;0;0
3526407;2010;317;2;1;1;0
3526506;2010;56;0;0;1;0
3526605;2010;115;1;0;0;0
3526704;2010;1328;9;4;1;0
3526803;2010;810;3;5;0;0
3526902;2010;3495;29;6;3;1
3527009;2010;78;;;;
3527108;2010;901;12;4;0;0
3527207;2010;1122;6;4;0;0
3527256;2010;20;;;;
3527306;2010;638;6;0;0;0
3527405;2010;225;;;;
3527504;2010;21;;;;
3527603;2010;160;;;;
3527702;2010;69;1;0;0;0
3527801;2010;61;;;;
3527900;2010;37;1;0;0;0
3528007;2010;246;2;0;0;0
3528106;2010;50;1;0;0;0
3528205;2010;36;;;;
3528304;2010;46;;;;
3528403;2010;666;5;1;0;0
3528502;2010;1182;5;6;0;0
3528601;2010;110;3;0;0;0
3528700;2010;55;;;;
3528809;2010;183;;;;
3528858;2010;32;;;;
3528908;2010;54;;;;
3529005;2010;2819;20;4;5;4
3529104;2010;22;;;;
3529203;2010;293;1;1;0;1
3529302;2010;949;11;2;1;2
3529401;2010;5817;58;28;6;3
3529500;2010;35;;;;
3529609;2010;31;0;0;0;1
3529658;2010;31;0;0;1;0
3529708;2010;298;1;0;0;1
3529807;2010;179;2;0;0;0
3529906;2010;356;8;0;0;0
3530003;2010;29;;;;
3530102;2010;338;1;2;0;0
3530201;2010;200;2;0;0;0
3530300;2010;628;5;3;0;0
3530409;2010;57;;;;
3530508;2010;817;4;3;0;0
3530607;2010;5808;48;12;4;4
3530706;2010;1848;10;4;0;3
3530805;2010;1105;10;3;0;0
3530904;2010;48;1;0;0;0
3531001;2010;25;;;;
3531100;2010;677;8;3;1;0
3531209;2010;82;3;0;0;0
3531308;2010;529;2;0;0;0
3531407;2010;225;2;0;0;0
3531506;2010;233;3;0;0;0
3531605;2010;38;1;0;0;0
3531704;2010;55;;;;
3531803;2010;788;6;4;0;0
3531902;2010;482;2;2;0;1
3532009;2010;171;5;2;1;0
3532058;2010;43;;;;
3532108;2010;34;;;;
3532157;2010;46;;;;
3532207;2010;74;0;0;0;1
3532306;2010;55;1;1;0;0
3532405;2010;242;2;0;0;0
3532504;2010;70;;;;
3532603;2010;90;1;0;0;1
3532702;2010;60;1;0;1;0
3532801;2010;66;2;0;0;0
3532827;2010;112;1;0;0;0
3532843;2010;13;;;;
3532868;2010;7;;;;
3532900;2010;125;0;0;0;0
3533007;2010;239;1;1;0;0
3533106;2010;19;;;;
3533205;2010;58;1;0;0;0
3533254;2010;79;;;;
3533304;2010;36;;;;
3533403;2010;629;0;4;0;1
3533502;2010;448;0;3;0;0
3533601;2010;82;1;0;0;0
3533700;2010;51;0;0;1;0
3533809;2010;35;1;0;0;0
3533908;2010;627;2;0;0;2
3534005;2010;47;;;;
3534104;2010;73;0;2;0;0
3534203;2010;68;1;0;0;0
3534302;2010;550;8;1;0;0
3534401;2010;10631;60;29;15;6
3534500;2010;31;;;;
3534609;2010;294;2;2;0;0
3534708;2010;1471;5;3;2;1
3534757;2010;118;;;;
3534807;2010;99;1;0;0;0
3534906;2010;118;1;0;0;0
3535002;2010;121;0;1;0;0
3535101;2010;141;0;1;0;0
3535200;2010;88;0;0;0;1
3535309;2010;286;0;0;0;0
3535408;2010;200;1;0;0;0
3535507;2010;579;4;1;0;0
3535606;2010;236;2;0;0;0
3535705;2010;78;;;;
3535804;2010;264;1;0;0;0
3535903;2010;37;0;0;0;0
3536000;2010;104;1;0;0;0
3536109;2010;94;2;0;0;0
3536208;2010;293;3;1;0;0
3536257;2010;18;1;0;0;0
3536307;2010;201;1;0;0;0
3536406;2010;94;1;0;0;0
3536505;2010;1341;5;3;2;0
3536570;2010;12;;;;
3536604;2010;113;1;0;0;0
3536703;2010;553;3;6;0;0
3536802;2010;71;0;1;0;0
3536901;2010;23;;;;
3537008;2010;236;2;0;0;0
3537107;2010;523;4;1;0;1
3537156;2010;22;;;;
3537206;2010;130;1;0;0;0
3537305;2010;713;4;1;0;1
3537404;2010;332;3;0;0;0
3537503;2010;94;;;;
3537602;2010;1086;7;1;0;0
3537701;2010;63;;;;
3537800;2010;690;5;5;0;2
3537909;2010;420;4;1;0;1
3538006;2010;2111;20;6;1;0
3538105;2010;166;;;;
3538204;2010;140;1;0;0;0
3538303;2010;29;;;;
3538501;2010;169;0;0;0;0
3538600;2010;333;3;2;0;0
3538709;2010;4733;23;14;3;3
3538808;2010;358;1;1;1;0
3538907;2010;207;2;0;0;0
3539004;2010;105;0;1;0;0
3539103;2010;205;1;3;1;0
3539202;2010;345;0;4;0;0
3539301;2010;850;7;3;0;1
3539400;2010;151;1;0;0;1
3539509;2010;547;3;2;0;1
3539608;2010;82;;;;
3539707;2010;52;1;0;0;0
3539806;2010;1831;10;3;0;2
3539905;2010;63;;;;
3540002;2010;235;1;0;0;0
3540101;2010;29;;;;
3540200;2010;673;8;2;0;0
3540259;2010;61;;;;
3540309;2010;31;;;;
3540408;2010;43;1;0;0;0
3540507;2010;89;1;0;0;0
3540606;2010;658;5;1;0;1
3540705;2010;686;5;2;1;0
3540754;2010;265;1;0;0;1
3540804;2010;182;1;0;0;0
3540853;2010;11;;;;
3540903;2010;261;1;1;0;0
3541000;2010;3949;26;12;6;2
3541059;2010;67;;;;
3541109;2010;45;;;;
3541208;2010;133;;;;
3541307;2010;556;8;2;0;0
3541406;2010;2667;16;6;1;1
3541505;2010;408;6;0;0;0
3541604;2010;519;2;2;0;0
3541653;2010;28;0;0;0;0
3541703;2010;198;2;2;0;0
3541802;2010;34;;;;
3541901;2010;132;2;0;0;0
3542008;2010;64;;;;
3542107;2010;134;1;1;0;0
3542206;2010;362;4;1;0;0
3542305;2010;44;2;0;0;0
3542404;2010;220;2;0;0;0
3542503;2010;48;;;;
3542602;2010;804;0;3;0;1
3542701;2010;119;;;;
3542800;2010;43;;;;
3542909;2010;197;1;2;0;0
3543006;2010;262;5;0;0;0
3543105;2010;67;0;0;0;0
3543204;2010;35;;;;
3543238;2010;21;;;;
3543253;2010;102;0;1;0;0
3543303;2010;1435;14;2;2;0
3543402;2010;8162;45;17;3;2
3543501;2010;88;1;0;0;0
3543600;2010;28;1;0;0;0
3543709;2010;137;2;0;0;0
3543808;2010;114;;;;
3543907;2010;2323;22;9;0;1
3544004;2010;392;4;0;0;0
3544103;2010;627;6;3;1;0
3544202;2010;146;1;0;1;0
3544251;2010;250;3;0;0;0
3544301;2010;130;1;0;0;0
3544400;2010;31;;;;
3544509;2010;29;;;;
3544608;2010;76;0;1;0;1
3544707;2010;27;;;;
3544806;2010;79;;;;
3544905;2010;120;;;;
3545001;2010;237;0;0;0;0
3545100;2010;53;1;0;0;0
3545159;2010;66;;;;
3545209;2010;1411;2;7;1;0
3545308;2010;600;11;2;0;1
3545407;2010;131;1;1;0;1
3545506;2010;66;;;;
3545605;2010;160;2;1;0;0
3545704;2010;50;1;0;0;0
3545803;2010;2236;13;8;0;3
3546009;2010;189;1;0;0;0
3546108;2010;22;;;;
3546207;2010;32;;;;
3546256;2010;25;;;;
3546306;2010;424;1;0;0;1
3546405;2010;606;3;3;0;2
3546504;2010;72;1;0;0;0
3546603;2010;312;2;0;0;0
3546702;2010;313;4;0;0;0
3546801;2010;757;7;2;0;0
3546900;2010;133;;;;
3547007;2010;77;0;1;0;0
3547106;2010;33;;;;
3547205;2010;12;;;;
3547304;2010;1780;12;6;1;0
3547403;2010;17;;;;
3547502;2010;297;2;1;0;0
3547601;2010;289;3;1;0;1
3547650;2010;13;;;;
3547700;2010;252;1;1;0;0
3547809;2010;9255;64;15;8;5
3547908;2010;64;1;0;0;0
3548005;2010;278;0;0;2;0
3548054;2010;119;1;1;0;0
3548104;2010;65;;;;
3548203;2010;90;;;;
3548302;2010;28;;;;
3548401;2010;59;0;0;0;0
3548500;2010;4884;36;15;9;5
3548609;2010;130;1;0;0;0
3548708;2010;11086;82;37;6;8
3548807;2010;1694;9;2;0;0
3548906;2010;2820;16;0;1;2
3549003;2010;27;;;;
3549102;2010;934;9;4;0;1
3549201;2010;24;;;;
3549250;2010;21;0;2;0;0
3549300;2010;15;;;;
3549409;2010;619;7;3;1;0
3549508;2010;118;2;0;0;0
3549607;2010;53;;;;
3549706;2010;644;7;2;0;0
3549805;2010;5197;16;11;4;1
3549904;2010;9606;52;22;0;6
3549953;2010;200;1;0;0;1
3550001;2010;134;;;;
3550100;2010;520;0;2;0;0
3550209;2010;452;2;1;0;0
3550308;2010;173844;1141;406;112;99
3550407;2010;382;1;2;1;2
3550506;2010;90;;;;
3550605;2010;1006;14;2;2;2
3550704;2010;1234;10;7;0;0
3550803;2010;140;;;;
3550902;2010;169;1;0;0;0
3551009;2010;5038;61;16;3;15
3551108;2010;124;;;;
3551207;2010;51;0;0;0;0
3551306;2010;29;;;;
3551405;2010;123;0;1;0;0
3551504;2010;620;3;0;0;0
3551603;2010;286;1;0;0;0
3551702;2010;1600;13;7;1;0
3551801;2010;204;1;0;0;0
3551900;2010;212;2;0;0;0
3552007;2010;66;;;;
3552106;2010;433;7;0;0;0
3552205;2010;8315;73;24;3;4
3552304;2010;109;1;0;0;1
3552403;2010;3709;21;8;2;1
3552502;2010;4203;31;10;2;1
3552551;2010;55;;;;
3552601;2010;115;1;0;0;0
3552700;2010;180;1;0;1;0
3552809;2010;4531;35;10;3;2
3552908;2010;65;1;0;0;0
3553005;2010;190;2;0;0;0
3553104;2010;61;;;;
3553203;2010;43;0;1;0;0
3553302;2010;306;4;2;0;0
3553401;2010;284;1;0;0;0
3553500;2010;111;3;0;0;0
3553609;2010;143;1;0;0;0
3553658;2010;35;;;;
3553708;2010;646;6;1;0;0
3553807;2010;337;2;1;0;0
3553856;2010;74;2;0;0;0
3553906;2010;93;;;;
3553955;2010;204;1;1;0;1
3554003;2010;1633;5;5;2;1
3554102;2010;3849;34;15;1;3
3554201;2010;71;1;0;0;0
3554300;2010;294;3;0;1;1
3554409;2010;97;0;1;0;0
3554508;2010;493;1;0;0;0
3554607;2010;24;;;;
3554656;2010;20;;;;
3554706;2010;101;2;0;0;0
3554755;2010;20;;;;
3554805;2010;542;3;1;0;0
3554904;2010;72;2;0;0;0
3554953;2010;65;;;;
3555000;2010;662;8;0;0;0
3555109;2010;124;0;1;0;0
3555208;2010;17;;;;
3555307;2010;12;1;0;0;0
3555356;2010;79;2;0;0;0
3555406;2010;1112;10;1;0;0
3555505;2010;74;0;0;0;1
3555604;2010;96;1;0;0;1
3555703;2010;23;;;;
3555802;2010;83;2;0;1;0
3555901;2010;17;;;;
3556008;2010;159;1;2;0;0
3556107;2010;143;1;0;0;0
3556206;2010;1306;8;3;0;1
3556305;2010;300;0;1;0;0
3556354;2010;88;0;2;0;0
3556404;2010;543;3;0;0;0
3556453;2010;798;2;2;0;2
3556503;2010;1757;14;3;1;1
3556602;2010;116;1;0;0;0
3556701;2010;900;3;5;1;0
3556800;2010;228;1;0;0;1
3556909;2010;79;1;0;0;0
3556958;2010;19;1;0;0;0
3557006;2010;1636;15;5;1;1
3557105;2010;979;3;5;0;0
3557154;2010;25;;;;
3557204;2010;189;3;0;0;0
3557303;2010;130;0;1;0;0
3500000;2009;52;1;1;0;0
3500105;2009;344;1;0;0;0
3500204;2009;36;;;;
3500303;2009;458;5;2;0;2
3500402;2009;92;2;0;0;0
3500501;2009;233;1;1;1;0
3500550;2009;60;1;0;0;0
3500600;2009;40;;;;
3500709;2009;482;5;1;0;0
3500758;2009;64;;;;
3500808;2009;31;;;;
3500907;2009;49;1;0;0;0
3501004;2009;180;1;0;0;0
3501103;2009;54;0;1;0;0
3501152;2009;284;3;2;0;1
3501202;2009;25;3;0;0;0
3501301;2009;297;4;1;0;0
3501400;2009;53;;;;
3501509;2009;54;;;;
3501608;2009;2516;13;3;2;1
3501707;2009;544;9;1;1;0
3501806;2009;59;0;1;0;0
3501905;2009;769;6;3;1;0
3502002;2009;55;1;0;0;0
3502101;2009;662;3;1;0;1
3502200;2009;351;3;2;0;0
3502309;2009;72;;;;
3502408;2009;42;;;;
3502507;2009;515;3;2;0;0
3502606;2009;40;0;0;0;0
3502705;2009;359;3;1;0;0
3502754;2009;273;5;0;0;0
3502804;2009;2069;23;4;0;1
3502903;2009;367;2;0;0;0
3503000;2009;53;0;1;0;0
3503109;2009;86;1;0;1;0
3503158;2009;31;;;;
3503208;2009;2518;16;7;1;1
3503307;2009;1532;11;2;0;0
3503356;2009;17;;;;
3503406;2009;89;1;0;0;0
3503505;2009;56;2;0;0;0
3503604;2009;153;;;;
3503703;2009;111;0;0;0;0
3503802;2009;633;2;1;2;1
3503901;2009;1241;12;3;1;2
3503950;2009;23;;;;
3504008;2009;1248;5;5;0;1
3504107;2009;1898;13;7;0;0
3504206;2009;141;;;;
3504305;2009;70;;;;
3504404;2009;154;0;0;1;0
3504503;2009;1175;6;3;0;1
3504602;2009;168;1;0;0;0
3504701;2009;12;0;0;0;0
3504800;2009;93;1;0;0;0
3504909;2009;136;1;0;0;0
3505005;2009;62;1;0;0;0
3505104;2009;86;;;;
3505203;2009;384;3;0;1;0
3505302;2009;393;4;2;0;0
3505351;2009;78;1;0;0;0
3505401;2009;118;3;0;0;0
3505500;2009;1538;13;7;0;0
3505609;2009;482;4;0;0;0
3505708;2009;5319;24;12;1;4
3505807;2009;291;7;1;0;0
3505906;2009;732;6;3;0;1
3506003;2009;4274;31;12;1;2
3506102;2009;903;4;0;0;0
3506201;2009;26;;;;
3506300;2009;131;;;;
3506359;2009;851;4;2;1;0
3506409;2009;57;;;;
3506508;2009;1365;7;3;1;2
3506607;2009;388;2;0;0;1
3506706;2009;213;4;0;0;0
3506805;2009;126;;;;
3506904;2009;128;1;1;0;0
3507001;2009;711;9;1;0;1
3507100;2009;298;1;2;0;0
3507159;2009;65;1;1;0;0
3507209;2009;10;;;;
3507308;2009;64;;;;
3507407;2009;170;2;1;0;0
3507456;2009;18;;;;
3507506;2009;1696;8;7;2;0
3507605;2009;2037;19;9;1;1
3507704;2009;88;;;;
3507753;2009;27;;;;
3507803;2009;237;3;1;0;0
3507902;2009;275;0;1;0;0
3508009;2009;355;6;1;0;0
3508108;2009;220;1;2;0;0
3508207;2009;51;1;0;0;0
3508306;2009;43;;;;
3508405;2009;736;4;3;0;2
3508504;2009;1241;11;6;0;0
3508603;2009;385;4;1;0;0
3508702;2009;212;2;0;0;0
3508801;2009;219;1;0;0;0
3508900;2009;49;;;;
3509007;2009;1325;11;4;0;0
3509106;2009;61;;;;
3509205;2009;1149;6;4;0;1
3509254;2009;492;1;0;0;0
3509304;2009;104;;;;
3509403;2009;342;4;0;1;0
3509452;2009;82;1;1;0;0
3509502;2009;14876;82;43;10;8
3509601;2009;1101;7;6;0;1
3509700;2009;771;10;3;0;0
3509809;2009;66;1;0;0;0
3509908;2009;180;0;1;0;0
3509957;2009;70;;;;
3510005;2009;378;4;2;0;0
3510104;2009;28;;;;
3510153;2009;50;;;;
3510203;2009;683;4;1;0;0
3510302;2009;231;0;1;0;0
3510401;2009;711;5;1;0;0
3510500;2009;1567;11;8;1;0
3510609;2009;6512;35;22;3;7
3510708;2009;129;;;;
3510807;2009;347;6;0;0;0
3510906;2009;23;;;;
3511003;2009;256;3;1;0;1
3511102;2009;1417;10;2;0;0
3511201;2009;96;0;1;0;0
3511300;2009;70;2;0;0;0
3511409;2009;249;0;1;0;0
3511508;2009;507;5;3;0;0
3511607;2009;235;;;;
3511706;2009;197;1;1;0;0
3511904;2009;121;;;;
3512001;2009;202;1;0;0;1
3512100;2009;106;;;;
3512209;2009;418;4;2;0;0
3512308;2009;246;2;1;0;0
3512407;2009;286;0;0;0;0
3512506;2009;45;;;;
3512605;2009;75;1;0;0;0
3512704;2009;46;2;0;0;0
3512803;2009;856;10;2;1;1
3512902;2009;55;;;;
3513009;2009;3441;17;6;3;3
3513108;2009;367;3;0;1;0
3513207;2009;88;1;0;0;0
3513306;2009;36;1;1;0;0
3513405;2009;1058;10;2;0;0
3513504;2009;1857;31;7;4;2
3513603;2009;245;3;3;0;1
